calories,protein,fat,sodium,cakeweek,wasteless,rating
290.0,34.0,12.0,157.0,0.0,0.0,4.375
864.0,35.0,68.0,202.0,0.0,0.0,4.375
337.0,8.0,28.0,302.0,0.0,0.0,5.0
837.0,104.0,39.0,2198.0,0.0,0.0,5.0
144.0,4.0,10.0,541.0,0.0,0.0,4.375
299.0,10.0,14.0,735.0,0.0,0.0,4.375
557.0,29.0,18.0,511.0,0.0,0.0,3.75
169.0,4.0,9.0,990.0,0.0,0.0,3.75
86.0,6.0,6.0,2402.0,0.0,0.0,2.5
661.0,21.0,25.0,979.0,0.0,0.0,3.75
34.0,1.0,3.0,40.0,0.0,0.0,5.0
92.0,1.0,6.0,51.0,0.0,0.0,4.375
1405.0,55.0,87.0,1336.0,0.0,0.0,5.0
433.0,13.0,30.0,601.0,0.0,0.0,4.375
382.0,4.0,20.0,29.0,0.0,0.0,3.75
64.0,3.0,3.0,25.0,0.0,0.0,3.125
41.0,1.0,1.0,2323.0,0.0,0.0,3.125
364.0,19.0,27.0,318.0,0.0,0.0,4.375
485.0,41.0,29.0,120.0,0.0,0.0,3.75
819.0,46.0,49.0,1331.0,0.0,0.0,3.75
189.0,8.0,1.0,99.0,0.0,0.0,3.75
156.0,1.0,3.0,39.0,0.0,0.0,1.25
23.0,0.0,1.0,31.0,0.0,0.0,2.5
53.0,1.0,0.0,1.0,0.0,0.0,0.0
69.0,0.0,1.0,0.0,0.0,0.0,4.375
229.0,9.0,20.0,237.0,0.0,0.0,3.75
652.0,8.0,36.0,365.0,0.0,0.0,3.125
219.0,6.0,16.0,129.0,0.0,0.0,3.125
349.0,3.0,28.0,43.0,0.0,0.0,4.375
205.0,8.0,7.0,348.0,0.0,0.0,4.375
158.0,4.0,10.0,171.0,0.0,0.0,3.75
129.0,18.0,4.0,505.0,0.0,0.0,0.0
128.0,1.0,14.0,120.0,0.0,0.0,3.75
149.0,3.0,5.0,634.0,0.0,0.0,2.5
803.0,58.0,53.0,272.0,0.0,0.0,3.75
688.0,3.0,1.0,18.0,0.0,0.0,5.0
213.0,3.0,8.0,612.0,0.0,0.0,5.0
870.0,26.0,51.0,1989.0,0.0,0.0,1.25
1919.0,29.0,123.0,610.0,0.0,0.0,5.0
270.0,2.0,22.0,113.0,0.0,0.0,4.375
1534.0,73.0,115.0,1458.0,0.0,0.0,3.75
131.0,1.0,0.0,5.0,0.0,0.0,5.0
549.0,23.0,19.0,1261.0,0.0,0.0,4.375
784.0,7.0,52.0,263.0,0.0,0.0,4.375
499.0,18.0,45.0,674.0,0.0,0.0,2.5
537.0,13.0,27.0,593.0,0.0,0.0,4.375
159.0,7.0,10.0,539.0,0.0,0.0,4.375
333.0,11.0,18.0,131.0,0.0,0.0,4.375
1564.0,56.0,142.0,275.0,0.0,0.0,3.75
275.0,14.0,16.0,120.0,0.0,0.0,4.375
262.0,2.0,1.0,438.0,0.0,0.0,4.375
194.0,17.0,6.0,932.0,0.0,0.0,5.0
51.0,1.0,3.0,107.0,0.0,0.0,3.75
1137.0,8.0,40.0,174.0,0.0,0.0,3.75
1699.0,72.0,107.0,332.0,0.0,0.0,4.375
776.0,50.0,35.0,1177.0,0.0,0.0,4.375
834.0,49.0,53.0,919.0,0.0,0.0,4.375
437.0,11.0,4.0,643.0,0.0,0.0,4.375
129.0,2.0,10.0,393.0,0.0,0.0,4.375
76.0,2.0,5.0,15.0,0.0,0.0,0.0
194.0,4.0,12.0,713.0,0.0,0.0,5.0
121.0,1.0,0.0,6.0,0.0,0.0,3.75
105.0,2.0,8.0,14.0,0.0,0.0,4.375
415.0,72.0,11.0,8112.0,0.0,0.0,4.375
715.0,13.0,21.0,635.0,0.0,0.0,3.75
627.0,31.0,44.0,1299.0,0.0,0.0,0.0
713.0,60.0,51.0,971.0,0.0,0.0,4.375
32.0,1.0,0.0,363.0,0.0,0.0,3.75
456.0,4.0,30.0,148.0,0.0,0.0,4.375
342.0,5.0,6.0,437.0,0.0,0.0,5.0
27.0,1.0,1.0,50.0,0.0,0.0,3.75
495.0,37.0,26.0,117.0,0.0,0.0,3.75
250.0,9.0,15.0,1044.0,0.0,0.0,4.375
4570.0,110.0,449.0,2773.0,0.0,0.0,0.0
95.0,1.0,7.0,103.0,0.0,0.0,0.0
1055.0,51.0,41.0,2778.0,0.0,0.0,4.375
21.0,2.0,1.0,109.0,0.0,0.0,3.75
318.0,28.0,17.0,373.0,0.0,0.0,4.375
628.0,31.0,51.0,526.0,0.0,0.0,4.375
122.0,4.0,11.0,38.0,0.0,0.0,4.375
191.0,6.0,12.0,203.0,0.0,0.0,4.375
278.0,4.0,8.0,191.0,0.0,0.0,3.125
127.0,8.0,9.0,177.0,0.0,0.0,3.75
335.0,13.0,29.0,111.0,0.0,0.0,4.375
1600.0,249.0,53.0,12450.0,0.0,0.0,5.0
703.0,37.0,43.0,422.0,0.0,0.0,5.0
204.0,1.0,20.0,369.0,0.0,0.0,5.0
229.0,6.0,6.0,421.0,0.0,0.0,5.0
680.0,29.0,41.0,541.0,0.0,0.0,3.75
384.0,16.0,12.0,958.0,0.0,0.0,4.375
253.0,21.0,15.0,205.0,0.0,0.0,4.375
946.0,30.0,17.0,1285.0,0.0,0.0,4.375
247.0,2.0,18.0,79.0,0.0,0.0,3.125
668.0,55.0,34.0,1586.0,0.0,0.0,4.375
176.0,0.0,0.0,3.0,0.0,0.0,3.75
396.0,12.0,32.0,398.0,0.0,0.0,4.375
454.0,23.0,34.0,393.0,0.0,0.0,5.0
80.0,1.0,8.0,178.0,0.0,0.0,4.375
538.0,28.0,30.0,384.0,0.0,0.0,3.75
206.0,6.0,14.0,508.0,0.0,0.0,4.375
755.0,15.0,77.0,1347.0,0.0,0.0,4.375
2.0,0.0,0.0,27.0,0.0,0.0,3.75
739.0,23.0,24.0,5228.0,0.0,0.0,3.75
555.0,29.0,38.0,688.0,0.0,0.0,4.375
187.0,1.0,0.0,787.0,0.0,0.0,2.5
851.0,41.0,42.0,504.0,0.0,0.0,4.375
126.0,2.0,11.0,208.0,0.0,0.0,5.0
438.0,32.0,23.0,158.0,0.0,0.0,3.75
355.0,4.0,22.0,196.0,0.0,0.0,3.75
180.0,1.0,0.0,4.0,0.0,0.0,5.0
590.0,11.0,21.0,26.0,0.0,0.0,2.5
1058.0,56.0,30.0,2058.0,0.0,0.0,0.0
585.0,23.0,39.0,854.0,0.0,0.0,5.0
483.0,32.0,32.0,1580.0,0.0,0.0,4.375
441.0,7.0,22.0,29.0,0.0,0.0,4.375
147.0,0.0,0.0,4.0,0.0,0.0,0.0
28.0,4.0,1.0,72.0,0.0,0.0,4.375
7141.0,470.0,540.0,6152.0,0.0,0.0,4.375
425.0,11.0,23.0,45351.0,0.0,0.0,4.375
420.0,54.0,20.0,408.0,0.0,0.0,3.75
341.0,3.0,21.0,201.0,0.0,0.0,3.125
23.0,1.0,1.0,5.0,0.0,0.0,3.75
469.0,26.0,28.0,1085.0,0.0,0.0,3.125
407.0,28.0,19.0,93.0,0.0,0.0,4.375
88.0,0.0,9.0,0.0,0.0,0.0,3.75
623.0,3.0,8.0,69.0,0.0,0.0,3.75
414.0,12.0,19.0,18.0,0.0,0.0,4.375
228.0,3.0,14.0,67.0,0.0,0.0,5.0
765.0,44.0,27.0,2286.0,0.0,0.0,3.75
319.0,5.0,13.0,105.0,0.0,0.0,4.375
146.0,8.0,11.0,173.0,0.0,0.0,3.75
54.0,1.0,3.0,124.0,0.0,0.0,4.375
118.0,1.0,9.0,95.0,0.0,0.0,3.125
649.0,50.0,40.0,874.0,0.0,0.0,4.375
240.0,9.0,21.0,243.0,0.0,0.0,5.0
125.0,1.0,0.0,11.0,0.0,0.0,0.0
126.0,1.0,11.0,682.0,0.0,0.0,4.375
544.0,11.0,32.0,112.0,0.0,0.0,3.75
730.0,4.0,8.0,29.0,0.0,0.0,3.125
273.0,6.0,8.0,226.0,0.0,0.0,5.0
3275.0,50.0,74.0,5257.0,0.0,0.0,5.0
57.0,1.0,0.0,11.0,0.0,0.0,3.75
91.0,1.0,8.0,37.0,0.0,0.0,3.75
285.0,3.0,2.0,32.0,0.0,0.0,4.375
327.0,37.0,12.0,1368.0,0.0,0.0,3.75
262.0,2.0,1.0,438.0,0.0,0.0,4.375
27.0,2.0,2.0,49.0,0.0,0.0,5.0
394.0,2.0,41.0,58.0,0.0,0.0,1.25
760.0,68.0,51.0,203.0,0.0,0.0,3.75
2291.0,83.0,211.0,394.0,0.0,0.0,3.75
1488.0,130.0,94.0,771.0,0.0,0.0,4.375
281.0,6.0,10.0,320.0,0.0,0.0,3.75
1519.0,55.0,142.0,397.0,0.0,0.0,5.0
363.0,9.0,35.0,251.0,0.0,0.0,4.375
462.0,6.0,26.0,230.0,0.0,0.0,4.375
376.0,23.0,29.0,170.0,0.0,0.0,3.75
111.0,6.0,5.0,48.0,0.0,0.0,3.125
1004.0,47.0,87.0,916.0,0.0,0.0,0.0
200.0,0.0,0.0,4.0,0.0,0.0,4.375
444.0,27.0,30.0,405.0,0.0,0.0,3.75
827.0,9.0,49.0,359.0,0.0,0.0,4.375
650.0,46.0,49.0,1216.0,0.0,0.0,3.75
134.0,2.0,3.0,160.0,0.0,0.0,4.375
226.0,1.0,0.0,12.0,0.0,0.0,4.375
198.0,4.0,15.0,479.0,0.0,0.0,4.375
209.0,0.0,23.0,195.0,0.0,0.0,0.0
392.0,21.0,22.0,201.0,0.0,0.0,3.75
681.0,49.0,37.0,643.0,0.0,0.0,4.375
570.0,57.0,31.0,188.0,0.0,0.0,3.75
515.0,8.0,33.0,240.0,0.0,0.0,4.375
767.0,65.0,45.0,647.0,0.0,0.0,4.375
614.0,0.0,68.0,124.0,0.0,0.0,3.75
169.0,0.0,18.0,149.0,0.0,0.0,5.0
1234.0,62.0,61.0,1073.0,0.0,0.0,4.375
111.0,3.0,1.0,960.0,0.0,0.0,5.0
43.0,0.0,5.0,52.0,0.0,0.0,4.375
717.0,81.0,41.0,2303.0,0.0,0.0,4.375
164.0,1.0,4.0,4.0,0.0,0.0,4.375
320.0,4.0,20.0,206.0,0.0,0.0,3.125
282.0,7.0,21.0,281.0,0.0,0.0,4.375
351.0,37.0,17.0,112.0,0.0,0.0,1.875
305.0,2.0,0.0,238.0,0.0,0.0,5.0
305.0,4.0,17.0,127.0,0.0,0.0,4.375
354.0,16.0,20.0,575.0,0.0,0.0,5.0
484.0,8.0,21.0,622.0,0.0,0.0,4.375
113.0,1.0,11.0,27.0,0.0,0.0,5.0
829.0,9.0,37.0,897.0,0.0,0.0,5.0
290.0,2.0,21.0,141.0,0.0,0.0,4.375
667.0,54.0,16.0,654.0,0.0,0.0,3.75
151.0,9.0,9.0,652.0,0.0,0.0,4.375
205.0,3.0,13.0,84.0,0.0,0.0,5.0
325.0,0.0,0.0,1.0,0.0,0.0,3.75
8603.0,13.0,923.0,1401.0,0.0,0.0,3.125
121.0,1.0,10.0,5.0,0.0,0.0,4.375
208.0,0.0,0.0,216.0,0.0,0.0,5.0
84.0,2.0,0.0,63.0,0.0,0.0,4.375
186.0,1.0,1.0,8.0,0.0,0.0,4.375
169.0,0.0,18.0,16.0,0.0,0.0,3.75
102.0,2.0,1.0,15.0,0.0,0.0,0.0
439.0,3.0,24.0,36.0,0.0,0.0,3.75
780.0,18.0,31.0,73.0,0.0,0.0,5.0
41.0,1.0,4.0,7.0,0.0,0.0,0.0
139.0,5.0,10.0,604.0,0.0,0.0,4.375
143.0,6.0,12.0,138.0,0.0,0.0,4.375
1104.0,49.0,64.0,2179.0,0.0,0.0,3.75
265.0,3.0,19.0,236.0,0.0,0.0,2.5
461.0,4.0,15.0,131.0,0.0,0.0,4.375
46.0,1.0,4.0,51.0,0.0,0.0,3.75
471.0,15.0,28.0,416.0,0.0,0.0,4.375
380.0,8.0,21.0,361.0,0.0,0.0,4.375
1030.0,91.0,67.0,2101.0,0.0,0.0,5.0
249.0,8.0,20.0,242.0,0.0,0.0,3.75
589.0,31.0,49.0,259.0,0.0,0.0,4.375
562.0,6.0,35.0,253.0,0.0,0.0,4.375
86.0,4.0,7.0,18.0,0.0,0.0,3.75
880.0,55.0,62.0,1487.0,0.0,0.0,3.125
143.0,5.0,6.0,294.0,0.0,0.0,4.375
216.0,4.0,7.0,27.0,0.0,0.0,5.0
199.0,3.0,6.0,156.0,0.0,0.0,3.75
184.0,3.0,0.0,330.0,0.0,0.0,3.75
3809.0,91.0,187.0,2291.0,0.0,0.0,4.375
123.0,2.0,8.0,19.0,0.0,0.0,5.0
635.0,20.0,19.0,391.0,0.0,0.0,4.375
738.0,27.0,28.0,1699.0,0.0,0.0,4.375
173.0,2.0,4.0,6.0,0.0,0.0,5.0
300.0,3.0,16.0,216.0,0.0,0.0,4.375
41.0,0.0,0.0,1.0,0.0,0.0,4.375
13.0,0.0,0.0,1.0,0.0,0.0,4.375
53.0,1.0,2.0,4.0,0.0,0.0,3.75
223.0,2.0,19.0,4.0,0.0,0.0,1.25
576.0,34.0,38.0,325.0,0.0,0.0,4.375
421.0,5.0,9.0,114.0,0.0,0.0,4.375
180.0,4.0,9.0,279.0,0.0,0.0,3.75
628.0,19.0,21.0,1385.0,0.0,0.0,3.75
230.0,13.0,19.0,4095.0,0.0,0.0,3.75
497.0,17.0,33.0,748.0,0.0,0.0,3.75
249.0,1.0,28.0,89.0,0.0,0.0,3.75
116.0,0.0,0.0,7.0,0.0,0.0,3.75
305.0,3.0,16.0,151.0,0.0,0.0,4.375
364.0,16.0,10.0,2094.0,0.0,0.0,4.375
178.0,2.0,7.0,2.0,0.0,0.0,4.375
46.0,1.0,0.0,1.0,0.0,0.0,2.5
625.0,64.0,21.0,2714.0,0.0,0.0,5.0
168.0,14.0,10.0,460.0,0.0,0.0,4.375
1068.0,50.0,93.0,560.0,0.0,0.0,4.375
327.0,11.0,22.0,379.0,0.0,0.0,3.75
105.0,3.0,10.0,106.0,0.0,0.0,3.75
610.0,27.0,18.0,929.0,0.0,0.0,3.75
118.0,10.0,8.0,444.0,0.0,0.0,5.0
1961.0,250.0,94.0,9573.0,0.0,0.0,5.0
646.0,12.0,47.0,744.0,0.0,0.0,3.75
216.0,2.0,0.0,1.0,0.0,0.0,3.75
274.0,3.0,14.0,213.0,0.0,0.0,3.75
739.0,52.0,52.0,636.0,0.0,0.0,4.375
538.0,55.0,31.0,156.0,0.0,0.0,4.375
454.0,10.0,27.0,200.0,0.0,0.0,0.0
460.0,6.0,33.0,262.0,0.0,0.0,3.75
224.0,10.0,17.0,1103.0,0.0,0.0,3.75
270.0,0.0,0.0,10.0,0.0,0.0,3.75
156.0,9.0,5.0,361.0,0.0,0.0,3.75
167.0,3.0,7.0,97.0,0.0,0.0,4.375
297.0,4.0,18.0,216.0,0.0,0.0,4.375
123.0,0.0,0.0,9.0,0.0,0.0,5.0
202.0,7.0,10.0,52.0,0.0,0.0,4.375
1401.0,40.0,76.0,2388.0,0.0,0.0,3.125
367.0,11.0,16.0,506.0,0.0,0.0,3.125
222.0,2.0,1.0,10.0,0.0,0.0,0.0
469.0,3.0,35.0,534.0,0.0,0.0,3.75
293.0,6.0,12.0,174.0,0.0,0.0,4.375
357.0,10.0,27.0,546.0,0.0,0.0,3.125
311.0,17.0,8.0,2063.0,0.0,0.0,3.75
444.0,5.0,15.0,398.0,0.0,0.0,4.375
101.0,4.0,5.0,206.0,0.0,0.0,5.0
641.0,23.0,24.0,137.0,0.0,0.0,4.375
591.0,7.0,37.0,210.0,0.0,0.0,4.375
399.0,8.0,35.0,231.0,0.0,0.0,5.0
228.0,5.0,14.0,26.0,0.0,0.0,0.0
582.0,28.0,32.0,862.0,0.0,0.0,4.375
228.0,2.0,7.0,4.0,0.0,0.0,4.375
126.0,5.0,2.0,22.0,0.0,0.0,3.75
297.0,13.0,13.0,309.0,0.0,0.0,3.75
374.0,7.0,20.0,199.0,0.0,0.0,4.375
376.0,22.0,29.0,106.0,0.0,0.0,5.0
330.0,9.0,12.0,126.0,0.0,0.0,3.75
277.0,23.0,7.0,767.0,0.0,0.0,3.75
234.0,5.0,3.0,111.0,0.0,0.0,4.375
637.0,14.0,16.0,469.0,0.0,0.0,4.375
318.0,20.0,17.0,185.0,0.0,0.0,0.0
476.0,16.0,19.0,238.0,0.0,0.0,3.75
476.0,47.0,29.0,1026.0,0.0,0.0,4.375
295.0,25.0,20.0,370.0,0.0,0.0,3.75
139.0,1.0,14.0,296.0,0.0,0.0,3.125
851.0,54.0,36.0,907.0,0.0,0.0,5.0
362.0,14.0,13.0,323.0,0.0,0.0,4.375
381.0,35.0,15.0,597.0,0.0,0.0,4.375
113.0,7.0,9.0,314.0,0.0,0.0,4.375
242.0,5.0,10.0,209.0,0.0,0.0,4.375
1009.0,59.0,65.0,937.0,0.0,0.0,4.375
674.0,48.0,43.0,478.0,0.0,0.0,4.375
242.0,1.0,6.0,14.0,0.0,0.0,5.0
380.0,6.0,27.0,228.0,0.0,0.0,4.375
1320.0,77.0,110.0,212.0,0.0,0.0,3.75
138.0,10.0,6.0,248.0,0.0,0.0,2.5
109.0,5.0,9.0,126.0,0.0,0.0,3.75
494.0,14.0,13.0,1088.0,0.0,0.0,3.75
304.0,14.0,2.0,1158.0,0.0,0.0,3.75
217.0,23.0,11.0,777.0,0.0,0.0,4.375
1014.0,5.0,109.0,5757.0,0.0,0.0,3.125
96.0,2.0,6.0,141.0,0.0,0.0,4.375
415.0,18.0,10.0,327.0,0.0,0.0,3.75
650.0,5.0,27.0,161.0,0.0,0.0,4.375
591.0,54.0,21.0,1735.0,0.0,0.0,5.0
126.0,15.0,3.0,907.0,0.0,0.0,4.375
588.0,6.0,25.0,19.0,0.0,0.0,4.375
359.0,5.0,23.0,211.0,0.0,0.0,3.75
152.0,12.0,9.0,1305.0,0.0,0.0,4.375
257.0,4.0,1.0,49.0,0.0,0.0,3.75
241.0,3.0,21.0,278.0,0.0,0.0,5.0
4471.0,41.0,204.0,5265.0,0.0,0.0,4.375
981.0,15.0,72.0,667.0,0.0,0.0,4.375
514.0,10.0,28.0,1473.0,0.0,0.0,4.375
198.0,4.0,11.0,165.0,0.0,0.0,4.375
200.0,2.0,17.0,150.0,0.0,0.0,3.125
227.0,2.0,7.0,14.0,0.0,0.0,4.375
1179.0,85.0,69.0,720.0,0.0,0.0,4.375
303.0,0.0,33.0,250.0,0.0,0.0,4.375
740.0,13.0,33.0,488.0,0.0,0.0,5.0
485.0,7.0,23.0,339.0,0.0,0.0,5.0
18.0,1.0,1.0,5.0,0.0,0.0,4.375
277.0,10.0,6.0,1274.0,0.0,0.0,3.125
140.0,1.0,1.0,2156.0,0.0,0.0,5.0
176.0,2.0,6.0,17.0,0.0,0.0,4.375
19.0,1.0,1.0,31.0,0.0,0.0,5.0
1417.0,100.0,101.0,2111.0,0.0,0.0,3.75
651.0,40.0,47.0,1380.0,0.0,0.0,4.375
738.0,8.0,39.0,586.0,0.0,0.0,5.0
538.0,43.0,12.0,960.0,0.0,0.0,4.375
83.0,1.0,7.0,11.0,0.0,0.0,3.125
804.0,12.0,51.0,614.0,0.0,0.0,3.75
136.0,1.0,4.0,55.0,0.0,0.0,5.0
843.0,40.0,68.0,153.0,0.0,0.0,4.375
180.0,4.0,2.0,45166.0,0.0,0.0,5.0
401.0,13.0,5.0,420.0,0.0,0.0,3.75
806.0,96.0,37.0,3020.0,0.0,0.0,4.375
301.0,24.0,18.0,114.0,0.0,0.0,3.75
228.0,0.0,0.0,6.0,0.0,0.0,0.0
288.0,9.0,8.0,777.0,0.0,0.0,5.0
302.0,25.0,18.0,1204.0,0.0,0.0,5.0
599.0,8.0,38.0,355.0,0.0,0.0,4.375
289.0,34.0,8.0,101.0,0.0,0.0,4.375
236.0,7.0,11.0,103.0,0.0,0.0,3.75
162.0,1.0,15.0,9.0,0.0,0.0,3.75
302.0,25.0,18.0,524.0,0.0,0.0,4.375
265.0,11.0,14.0,471.0,0.0,0.0,4.375
518.0,23.0,26.0,1079.0,0.0,0.0,3.75
62.0,1.0,2.0,309.0,0.0,0.0,2.5
997.0,55.0,69.0,2019.0,0.0,0.0,3.75
618.0,30.0,35.0,444.0,0.0,0.0,3.75
502.0,5.0,26.0,231.0,0.0,0.0,4.375
209.0,4.0,13.0,325.0,0.0,0.0,4.375
587.0,16.0,29.0,92.0,0.0,0.0,3.75
616.0,12.0,47.0,218.0,0.0,0.0,3.75
530.0,20.0,27.0,655.0,0.0,0.0,4.375
757.0,54.0,36.0,936.0,0.0,0.0,3.125
295.0,8.0,9.0,113.0,0.0,0.0,3.75
62.0,3.0,3.0,168.0,0.0,0.0,4.375
234.0,3.0,16.0,99.0,0.0,0.0,0.0
722.0,51.0,45.0,1466.0,0.0,0.0,3.125
889.0,63.0,64.0,1097.0,0.0,0.0,4.375
52.0,0.0,2.0,5.0,0.0,0.0,3.75
359.0,4.0,12.0,284.0,0.0,0.0,5.0
932.0,70.0,64.0,4626.0,0.0,0.0,3.75
317.0,8.0,18.0,529.0,0.0,0.0,4.375
72.0,2.0,5.0,54.0,0.0,0.0,3.75
232.0,7.0,1.0,556.0,0.0,0.0,4.375
135.0,2.0,6.0,71.0,0.0,0.0,2.5
182.0,3.0,14.0,50.0,0.0,0.0,3.125
297.0,3.0,15.0,48.0,0.0,0.0,4.375
18.0,1.0,0.0,6.0,0.0,0.0,4.375
276.0,2.0,9.0,12.0,0.0,0.0,3.75
356.0,3.0,37.0,160.0,0.0,0.0,4.375
203.0,13.0,9.0,294.0,0.0,0.0,4.375
176.0,5.0,7.0,41.0,0.0,0.0,2.5
179.0,4.0,8.0,78.0,0.0,0.0,4.375
173.0,2.0,3.0,148.0,0.0,0.0,5.0
551.0,0.0,0.0,30.0,0.0,0.0,3.75
2.0,0.0,0.0,5.0,0.0,0.0,3.125
2234.0,125.0,77.0,6377.0,0.0,0.0,3.75
1275.0,110.0,89.0,1341.0,0.0,0.0,4.375
130.0,0.0,14.0,88.0,0.0,0.0,0.0
388.0,31.0,11.0,1203.0,0.0,0.0,4.375
291.0,4.0,21.0,179.0,0.0,0.0,5.0
643.0,22.0,48.0,982.0,0.0,0.0,4.375
190.0,3.0,14.0,8.0,0.0,0.0,4.375
2651.0,113.0,230.0,704.0,0.0,0.0,3.75
233.0,2.0,1.0,18.0,0.0,0.0,4.375
663.0,53.0,47.0,339.0,0.0,0.0,4.375
131.0,12.0,7.0,572.0,0.0,0.0,3.125
417.0,21.0,31.0,329.0,0.0,0.0,3.125
101.0,5.0,4.0,193.0,0.0,0.0,2.5
273.0,4.0,13.0,4.0,0.0,0.0,5.0
930.0,43.0,31.0,1903.0,0.0,0.0,4.375
183.0,5.0,1.0,50.0,0.0,0.0,3.75
215.0,13.0,14.0,152.0,0.0,0.0,2.5
225.0,4.0,5.0,491.0,0.0,0.0,3.75
224.0,8.0,3.0,377.0,0.0,0.0,4.375
193.0,12.0,10.0,598.0,0.0,0.0,4.375
291.0,6.0,4.0,148.0,0.0,0.0,4.375
304.0,19.0,25.0,242.0,0.0,0.0,3.125
325.0,10.0,24.0,300.0,0.0,0.0,4.375
88.0,1.0,4.0,57.0,0.0,0.0,4.375
353.0,39.0,7.0,1662.0,0.0,0.0,4.375
1802.0,65.0,78.0,490.0,0.0,0.0,4.375
108.0,4.0,7.0,38.0,0.0,0.0,4.375
223.0,2.0,19.0,4.0,0.0,0.0,1.25
464.0,6.0,34.0,85.0,0.0,0.0,4.375
644.0,41.0,40.0,150.0,0.0,0.0,4.375
708.0,60.0,50.0,601.0,0.0,0.0,4.375
138.0,0.0,0.0,23.0,0.0,0.0,0.0
203.0,3.0,9.0,34.0,0.0,0.0,5.0
179.0,1.0,0.0,32.0,0.0,0.0,2.5
446.0,38.0,30.0,772.0,0.0,0.0,3.75
541.0,15.0,29.0,662.0,0.0,0.0,4.375
298.0,2.0,5.0,43.0,0.0,0.0,5.0
182.0,3.0,14.0,199.0,0.0,0.0,5.0
1008.0,60.0,67.0,1375.0,0.0,0.0,4.375
666.0,25.0,32.0,361.0,0.0,0.0,0.0
304.0,5.0,19.0,128.0,0.0,0.0,4.375
730.0,8.0,45.0,292.0,0.0,0.0,4.375
57.0,1.0,0.0,255.0,0.0,0.0,0.0
219.0,9.0,19.0,32.0,0.0,0.0,4.375
253.0,8.0,9.0,2139.0,0.0,0.0,4.375
351.0,15.0,14.0,536.0,0.0,0.0,3.75
659.0,41.0,53.0,461.0,0.0,0.0,3.75
233.0,17.0,15.0,154.0,0.0,0.0,5.0
443.0,34.0,24.0,678.0,0.0,0.0,3.125
15.0,2.0,1.0,50.0,0.0,0.0,4.375
455.0,5.0,26.0,72.0,0.0,0.0,4.375
189.0,4.0,4.0,253.0,0.0,0.0,3.75
146.0,1.0,10.0,47.0,0.0,0.0,4.375
431.0,8.0,21.0,1218.0,0.0,0.0,4.375
292.0,10.0,16.0,1606.0,0.0,0.0,3.75
228.0,3.0,14.0,156.0,0.0,0.0,4.375
287.0,4.0,19.0,128.0,0.0,0.0,4.375
603.0,36.0,41.0,1301.0,0.0,0.0,3.75
166.0,2.0,8.0,150.0,0.0,0.0,3.125
293.0,6.0,10.0,95.0,0.0,0.0,0.0
218.0,3.0,14.0,78.0,0.0,0.0,4.375
892.0,47.0,60.0,455.0,0.0,0.0,4.375
249.0,8.0,3.0,362.0,0.0,0.0,4.375
19.0,2.0,1.0,41.0,0.0,0.0,3.75
347.0,25.0,25.0,805.0,0.0,0.0,4.375
1454.0,112.0,65.0,3365.0,0.0,0.0,4.375
224.0,6.0,17.0,120.0,0.0,0.0,3.125
244.0,7.0,21.0,236.0,0.0,0.0,3.75
199.0,3.0,9.0,14.0,0.0,0.0,4.375
137.0,11.0,8.0,78.0,0.0,0.0,3.75
195.0,1.0,3.0,15.0,0.0,0.0,5.0
1311.0,81.0,85.0,1222.0,0.0,0.0,4.375
326.0,6.0,11.0,336.0,0.0,0.0,4.375
111.0,2.0,8.0,170.0,0.0,0.0,4.375
507.0,20.0,27.0,957.0,0.0,0.0,4.375
625.0,42.0,30.0,1642.0,0.0,0.0,4.375
799.0,19.0,44.0,351.0,0.0,0.0,3.75
162.0,2.0,0.0,2872.0,0.0,0.0,0.0
766.0,36.0,43.0,1330.0,0.0,0.0,4.375
177.0,3.0,11.0,12.0,0.0,0.0,4.375
396.0,10.0,24.0,607.0,0.0,0.0,5.0
312.0,6.0,2.0,255.0,0.0,0.0,4.375
510.0,51.0,20.0,926.0,0.0,0.0,4.375
1193.0,43.0,99.0,1384.0,0.0,0.0,3.75
631.0,9.0,37.0,307.0,0.0,0.0,3.125
651.0,5.0,24.0,249.0,0.0,0.0,3.75
611.0,15.0,34.0,391.0,0.0,0.0,4.375
598.0,9.0,37.0,196.0,0.0,0.0,4.375
300.0,15.0,15.0,94.0,0.0,0.0,3.125
261.0,6.0,17.0,173.0,0.0,0.0,4.375
135.0,2.0,5.0,71.0,0.0,0.0,3.75
138.0,0.0,0.0,2.0,0.0,0.0,0.0
296.0,9.0,23.0,283.0,0.0,0.0,4.375
505.0,6.0,29.0,216.0,0.0,0.0,3.75
92.0,7.0,3.0,39.0,0.0,0.0,3.75
126.0,4.0,9.0,142.0,0.0,0.0,4.375
331.0,8.0,10.0,93.0,0.0,0.0,3.75
328.0,38.0,16.0,555.0,0.0,0.0,3.125
378.0,18.0,31.0,489.0,0.0,0.0,2.5
668.0,53.0,32.0,1393.0,0.0,0.0,4.375
149.0,9.0,8.0,49.0,0.0,0.0,4.375
135.0,1.0,0.0,1.0,0.0,0.0,4.375
321.0,12.0,18.0,537.0,0.0,0.0,3.75
168.0,9.0,13.0,213.0,0.0,0.0,3.75
246.0,2.0,1.0,17.0,0.0,0.0,3.75
380.0,7.0,6.0,363.0,0.0,0.0,4.375
831.0,10.0,66.0,212.0,0.0,0.0,4.375
